concord_class,baseline,project,r1,r2,r3,label,split
org.spout.vanilla.event.entity.EntityTargetEvent,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.event.entity249EntityTargetEvent.code
",Vanilla,Vanilla_org.spout.vanilla.event.entity.EntityTargetEvent_R1.json,Vanilla_org.spout.vanilla.event.entity.EntityTargetEvent_R2.json,Vanilla_org.spout.vanilla.event.entity.EntityTargetEvent_R3.json,0,train
net.sourceforge.ganttproject.task.TaskManagerImpl,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.task876TaskManagerImpl.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.task.TaskManagerImpl_R1.json,ganttproject_net.sourceforge.ganttproject.task.TaskManagerImpl_R2.json,ganttproject_net.sourceforge.ganttproject.task.TaskManagerImpl_R3.json,0,train
org.apache.reef.examples.hello.HelloDriver,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.examples.hello369HelloDriver.code
",incubator-reef,incubator-reef_org.apache.reef.examples.hello.HelloDriver_R1.json,incubator-reef_org.apache.reef.examples.hello.HelloDriver_R2.json,incubator-reef_org.apache.reef.examples.hello.HelloDriver_R3.json,0,train
net.sourceforge.ganttproject.task.CustomColumnsValues,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.task840CustomColumnsValues.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.task.CustomColumnsValues_R1.json,ganttproject_net.sourceforge.ganttproject.task.CustomColumnsValues_R2.json,ganttproject_net.sourceforge.ganttproject.task.CustomColumnsValues_R3.json,0,train
com.google.javascript.jscomp.parsing.parser.trees.ExportDeclarationTree,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp.parsing.parser.trees1621ExportDeclarationTree.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.parsing.parser.trees.ExportDeclarationTree_R1.json,closure-compiler_com.google.javascript.jscomp.parsing.parser.trees.ExportDeclarationTree_R2.json,closure-compiler_com.google.javascript.jscomp.parsing.parser.trees.ExportDeclarationTree_R3.json,0,train
com.hankcs.hanlp.classification.corpus.Catalog,"hankcs_HanLP_hankcs_HanLP_com.hankcs.hanlp.classification.corpus84Catalog.code
",HanLP,HanLP_com.hankcs.hanlp.classification.corpus.Catalog_R1.json,HanLP_com.hankcs.hanlp.classification.corpus.Catalog_R2.json,HanLP_com.hankcs.hanlp.classification.corpus.Catalog_R3.json,0,train
org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXml,"kaazing_gateway_kaazing_gateway_org.kaazing.gateway.transport.http.resource.impl1830HttpClientAccessPolicyXml.code
",gateway,gateway_org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXml_R1.json,gateway_org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXml_R2.json,gateway_org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXml_R3.json,0,train
org.apache.falcon.adfservice.TableFeed,"apache_falcon_apache_falcon_org.apache.falcon.adfservice55TableFeed.code
",falcon,falcon_org.apache.falcon.adfservice.TableFeed_R1.json,falcon_org.apache.falcon.adfservice.TableFeed_R2.json,falcon_org.apache.falcon.adfservice.TableFeed_R3.json,0,train
org.snpeff.ped.PedFileIterator,"pcingola_SnpEff_pcingola_SnpEff_org.snpeff.ped284PedFileIterator.code
",SnpEff,SnpEff_org.snpeff.ped.PedFileIterator_R1.json,SnpEff_org.snpeff.ped.PedFileIterator_R2.json,SnpEff_org.snpeff.ped.PedFileIterator_R3.json,0,train
org.apache.reef.vortex.api.VortexFuture,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.vortex.api2258VortexFuture.code
",incubator-reef,incubator-reef_org.apache.reef.vortex.api.VortexFuture_R1.json,incubator-reef_org.apache.reef.vortex.api.VortexFuture_R2.json,incubator-reef_org.apache.reef.vortex.api.VortexFuture_R3.json,0,train
org.fenixedu.academic.domain.phd.alert.PhdCustomAlertBean,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.phd.alert1180PhdCustomAlertBean.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.phd.alert.PhdCustomAlertBean_R1.json,fenixedu-academic_org.fenixedu.academic.domain.phd.alert.PhdCustomAlertBean_R2.json,fenixedu-academic_org.fenixedu.academic.domain.phd.alert.PhdCustomAlertBean_R3.json,0,train
org.spout.vanilla.material.block.attachable.GroundAttachable,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.material.block.attachable415GroundAttachable.code
",Vanilla,Vanilla_org.spout.vanilla.material.block.attachable.GroundAttachable_R1.json,Vanilla_org.spout.vanilla.material.block.attachable.GroundAttachable_R2.json,Vanilla_org.spout.vanilla.material.block.attachable.GroundAttachable_R3.json,0,train
org.apache.knox.gateway.shell.KnoxSession,"apache_knox_apache_knox_org.apache.knox.gateway.shell976KnoxSession.code
",knox,knox_org.apache.knox.gateway.shell.KnoxSession_R1.json,knox_org.apache.knox.gateway.shell.KnoxSession_R2.json,knox_org.apache.knox.gateway.shell.KnoxSession_R3.json,0,train
org.jenkinsci.test.acceptance.plugins.git.SparseCheckoutPaths,"jenkinsci_acceptance-test-harness_jenkinsci_acceptance-test-harness_org.jenkinsci.test.acceptance.plugins.git223SparseCheckoutPaths.code
",acceptance-test-harness,acceptance-test-harness_org.jenkinsci.test.acceptance.plugins.git.SparseCheckoutPaths_R1.json,acceptance-test-harness_org.jenkinsci.test.acceptance.plugins.git.SparseCheckoutPaths_R2.json,acceptance-test-harness_org.jenkinsci.test.acceptance.plugins.git.SparseCheckoutPaths_R3.json,0,train
org.apache.reef.bridge.driver.client.events.FailedContextBridge,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.bridge.driver.client.events56FailedContextBridge.code
",incubator-reef,incubator-reef_org.apache.reef.bridge.driver.client.events.FailedContextBridge_R1.json,incubator-reef_org.apache.reef.bridge.driver.client.events.FailedContextBridge_R2.json,incubator-reef_org.apache.reef.bridge.driver.client.events.FailedContextBridge_R3.json,0,train
net.glowstone.chunk.Key,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.chunk236Key.code
",Glowstone,Glowstone_net.glowstone.chunk.Key_R1.json,Glowstone_net.glowstone.chunk.Key_R2.json,Glowstone_net.glowstone.chunk.Key_R3.json,0,train
magic.model.MagicTuple,"magarena_magarena_magarena_magarena_magic.model141MagicTuple.code
",magarena,magarena_magic.model.MagicTuple_R1.json,magarena_magic.model.MagicTuple_R2.json,magarena_magic.model.MagicTuple_R3.json,0,train
org.apache.reef.runtime.common.evaluator.task.TaskRuntime,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.runtime.common.evaluator.task1229TaskRuntime.code
",incubator-reef,incubator-reef_org.apache.reef.runtime.common.evaluator.task.TaskRuntime_R1.json,incubator-reef_org.apache.reef.runtime.common.evaluator.task.TaskRuntime_R2.json,incubator-reef_org.apache.reef.runtime.common.evaluator.task.TaskRuntime_R3.json,0,train
org.ripple.bouncycastle.crypto.params.KDFDoublePipelineIterationParameters,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.params1426KDFDoublePipelineIterationParameters.code
",RipplePower,RipplePower_org.ripple.bouncycastle.crypto.params.KDFDoublePipelineIterationParameters_R1.json,RipplePower_org.ripple.bouncycastle.crypto.params.KDFDoublePipelineIterationParameters_R2.json,RipplePower_org.ripple.bouncycastle.crypto.params.KDFDoublePipelineIterationParameters_R3.json,0,train
org.fenixedu.academic.domain.exceptions.InDebtEnrolmentsException,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.exceptions1047InDebtEnrolmentsException.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.exceptions.InDebtEnrolmentsException_R1.json,fenixedu-academic_org.fenixedu.academic.domain.exceptions.InDebtEnrolmentsException_R2.json,fenixedu-academic_org.fenixedu.academic.domain.exceptions.InDebtEnrolmentsException_R3.json,0,train
net.sourceforge.ganttproject.GPTreeTableBase,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject269GPTreeTableBase.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.GPTreeTableBase_R1.json,ganttproject_net.sourceforge.ganttproject.GPTreeTableBase_R2.json,ganttproject_net.sourceforge.ganttproject.GPTreeTableBase_R3.json,0,train
org.waveprotocol.box.server.robots.agent.passwd.PasswordRobot,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.box.server.robots.agent.passwd332PasswordRobot.code
",incubator-wave,incubator-wave_org.waveprotocol.box.server.robots.agent.passwd.PasswordRobot_R1.json,incubator-wave_org.waveprotocol.box.server.robots.agent.passwd.PasswordRobot_R2.json,incubator-wave_org.waveprotocol.box.server.robots.agent.passwd.PasswordRobot_R3.json,0,train
com.google.common.collect.FilteredMapValues,"google_guava_google_guava_com.google.common.collect634FilteredMapValues.code
",guava,guava_com.google.common.collect.FilteredMapValues_R1.json,guava_com.google.common.collect.FilteredMapValues_R2.json,guava_com.google.common.collect.FilteredMapValues_R3.json,0,train
net.sf.gazpachoquest.domain.support.AbstractSecurizable,"antoniomaria_gazpachoquest_antoniomaria_gazpachoquest_net.sf.gazpachoquest.domain.support114AbstractSecurizable.code
",gazpachoquest,gazpachoquest_net.sf.gazpachoquest.domain.support.AbstractSecurizable_R1.json,gazpachoquest_net.sf.gazpachoquest.domain.support.AbstractSecurizable_R2.json,gazpachoquest_net.sf.gazpachoquest.domain.support.AbstractSecurizable_R3.json,0,train
org.fenixedu.academic.domain.studentCurricularPlan.equivalencyPlan.EquivalencyPlanEntryCurriculumModuleWrapper,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.studentCurricularPlan.equivalencyPlan1600EquivalencyPlanEntryCurriculumModuleWrapper.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.studentCurricularPlan.equivalencyPlan.EquivalencyPlanEntryCurriculumModuleWrapper_R1.json,fenixedu-academic_org.fenixedu.academic.domain.studentCurricularPlan.equivalencyPlan.EquivalencyPlanEntryCurriculumModuleWrapper_R2.json,fenixedu-academic_org.fenixedu.academic.domain.studentCurricularPlan.equivalencyPlan.EquivalencyPlanEntryCurriculumModuleWrapper_R3.json,0,train
dyvilx.tools.compiler.parser.DyvilSymbols,"Clashsoft_Dyvil_Clashsoft_Dyvil_dyvilx.tools.compiler.parser516DyvilSymbols.code
",Dyvil,Dyvil_dyvilx.tools.compiler.parser.DyvilSymbols_R1.json,Dyvil_dyvilx.tools.compiler.parser.DyvilSymbols_R2.json,Dyvil_dyvilx.tools.compiler.parser.DyvilSymbols_R3.json,0,train
org.waveprotocol.wave.model.document.indexed.AnnotationChanged,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.document.indexed2317AnnotationChanged.code
",incubator-wave,incubator-wave_org.waveprotocol.wave.model.document.indexed.AnnotationChanged_R1.json,incubator-wave_org.waveprotocol.wave.model.document.indexed.AnnotationChanged_R2.json,incubator-wave_org.waveprotocol.wave.model.document.indexed.AnnotationChanged_R3.json,0,train
biz.ganttproject.core.chart.render.TextPainter,"bardsoftware_ganttproject_bardsoftware_ganttproject_biz.ganttproject.core.chart.render62TextPainter.code
",ganttproject,ganttproject_biz.ganttproject.core.chart.render.TextPainter_R1.json,ganttproject_biz.ganttproject.core.chart.render.TextPainter_R2.json,ganttproject_biz.ganttproject.core.chart.render.TextPainter_R3.json,0,train
org.fenixedu.academic.report.accounting.GuideDocumentEntry,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.report.accounting2090GuideDocumentEntry.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.report.accounting.GuideDocumentEntry_R1.json,fenixedu-academic_org.fenixedu.academic.report.accounting.GuideDocumentEntry_R2.json,fenixedu-academic_org.fenixedu.academic.report.accounting.GuideDocumentEntry_R3.json,0,train
dyvil.reflect.types.UnionType,"Clashsoft_Dyvil_Clashsoft_Dyvil_dyvil.reflect.types114UnionType.code
",Dyvil,Dyvil_dyvil.reflect.types.UnionType_R1.json,Dyvil_dyvil.reflect.types.UnionType_R2.json,Dyvil_dyvil.reflect.types.UnionType_R3.json,0,train
org.apache.reef.tang.implementation.Constructor,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.tang.implementation1752Constructor.code
",incubator-reef,incubator-reef_org.apache.reef.tang.implementation.Constructor_R1.json,incubator-reef_org.apache.reef.tang.implementation.Constructor_R2.json,incubator-reef_org.apache.reef.tang.implementation.Constructor_R3.json,0,train
org.apache.knox.gateway.identityasserter.switchcase.SwitchCaseIdentityAssertionFilter,"apache_knox_apache_knox_org.apache.knox.gateway.identityasserter.switchcase651SwitchCaseIdentityAssertionFilter.code
",knox,knox_org.apache.knox.gateway.identityasserter.switchcase.SwitchCaseIdentityAssertionFilter_R1.json,knox_org.apache.knox.gateway.identityasserter.switchcase.SwitchCaseIdentityAssertionFilter_R2.json,knox_org.apache.knox.gateway.identityasserter.switchcase.SwitchCaseIdentityAssertionFilter_R3.json,0,train
org.broad.igv.bbfile.ZoomLevelIterator,"pcingola_SnpEff_pcingola_SnpEff_org.broad.igv.bbfile42ZoomLevelIterator.code
",SnpEff,SnpEff_org.broad.igv.bbfile.ZoomLevelIterator_R1.json,SnpEff_org.broad.igv.bbfile.ZoomLevelIterator_R2.json,SnpEff_org.broad.igv.bbfile.ZoomLevelIterator_R3.json,0,train
org.snpeff.fileIterator.FastaFileIterator,"pcingola_SnpEff_pcingola_SnpEff_org.snpeff.fileIterator116FastaFileIterator.code
",SnpEff,SnpEff_org.snpeff.fileIterator.FastaFileIterator_R1.json,SnpEff_org.snpeff.fileIterator.FastaFileIterator_R2.json,SnpEff_org.snpeff.fileIterator.FastaFileIterator_R3.json,0,train
net.sourceforge.ganttproject.chart.TimelineLabelRendererImpl,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.chart449TimelineLabelRendererImpl.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.chart.TimelineLabelRendererImpl_R1.json,ganttproject_net.sourceforge.ganttproject.chart.TimelineLabelRendererImpl_R2.json,ganttproject_net.sourceforge.ganttproject.chart.TimelineLabelRendererImpl_R3.json,0,train
org.apache.reef.runtime.azbatch.util.storage.AzureStorageClient,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.runtime.azbatch.util.storage1035AzureStorageClient.code
",incubator-reef,incubator-reef_org.apache.reef.runtime.azbatch.util.storage.AzureStorageClient_R1.json,incubator-reef_org.apache.reef.runtime.azbatch.util.storage.AzureStorageClient_R2.json,incubator-reef_org.apache.reef.runtime.azbatch.util.storage.AzureStorageClient_R3.json,0,train
org.apache.mina.filter.codec.ProtocolCodecFilter,"kaazing_gateway_kaazing_gateway_org.apache.mina.filter.codec128ProtocolCodecFilter.code
",gateway,gateway_org.apache.mina.filter.codec.ProtocolCodecFilter_R1.json,gateway_org.apache.mina.filter.codec.ProtocolCodecFilter_R2.json,gateway_org.apache.mina.filter.codec.ProtocolCodecFilter_R3.json,0,train
org.fenixedu.academic.ui.struts.action.manager.enrolments.CurriculumLineLogStatisticsCalculator,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.ui.struts.action.manager.enrolments3484CurriculumLineLogStatisticsCalculator.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.ui.struts.action.manager.enrolments.CurriculumLineLogStatisticsCalculator_R1.json,fenixedu-academic_org.fenixedu.academic.ui.struts.action.manager.enrolments.CurriculumLineLogStatisticsCalculator_R2.json,fenixedu-academic_org.fenixedu.academic.ui.struts.action.manager.enrolments.CurriculumLineLogStatisticsCalculator_R3.json,0,train
edu.isi.karma.controller.command.alignment.SetMetaPropertyCommand,"usc-isi-i2_Web-Karma_usc-isi-i2_Web-Karma_edu.isi.karma.controller.command.alignment148SetMetaPropertyCommand.code
",Web-Karma,Web-Karma_edu.isi.karma.controller.command.alignment.SetMetaPropertyCommand_R1.json,Web-Karma_edu.isi.karma.controller.command.alignment.SetMetaPropertyCommand_R2.json,Web-Karma_edu.isi.karma.controller.command.alignment.SetMetaPropertyCommand_R3.json,0,train
org.ripple.bouncycastle.asn1.x9.X9ECParameters,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.x91105X9ECParameters.code
",RipplePower,RipplePower_org.ripple.bouncycastle.asn1.x9.X9ECParameters_R1.json,RipplePower_org.ripple.bouncycastle.asn1.x9.X9ECParameters_R2.json,RipplePower_org.ripple.bouncycastle.asn1.x9.X9ECParameters_R3.json,0,train
org.kaazing.mina.netty.socket.nio.NioSocketChannelIoSession,"kaazing_gateway_kaazing_gateway_org.kaazing.mina.netty.socket.nio2578NioSocketChannelIoSession.code
",gateway,gateway_org.kaazing.mina.netty.socket.nio.NioSocketChannelIoSession_R1.json,gateway_org.kaazing.mina.netty.socket.nio.NioSocketChannelIoSession_R2.json,gateway_org.kaazing.mina.netty.socket.nio.NioSocketChannelIoSession_R3.json,0,train
com.opendoorlogistics.core.tables.decorators.tables.Flat2DsTableCache,"PGWelch_com.opendoorlogistics_PGWelch_com.opendoorlogistics_com.opendoorlogistics.core.tables.decorators.tables973Flat2DsTableCache.code
",com.opendoorlogistics,com.opendoorlogistics_com.opendoorlogistics.core.tables.decorators.tables.Flat2DsTableCache_R1.json,com.opendoorlogistics_com.opendoorlogistics.core.tables.decorators.tables.Flat2DsTableCache_R2.json,com.opendoorlogistics_com.opendoorlogistics.core.tables.decorators.tables.Flat2DsTableCache_R3.json,0,train
org.fenixedu.academic.ui.renderers.providers.SourceExecutionCoursesProvider,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.ui.renderers.providers2807SourceExecutionCoursesProvider.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.ui.renderers.providers.SourceExecutionCoursesProvider_R1.json,fenixedu-academic_org.fenixedu.academic.ui.renderers.providers.SourceExecutionCoursesProvider_R2.json,fenixedu-academic_org.fenixedu.academic.ui.renderers.providers.SourceExecutionCoursesProvider_R3.json,0,train
com.thinkaurelius.titan.diskstorage.hbase.HBaseKeyColumnValueStore,"apache_falcon_apache_falcon_com.thinkaurelius.titan.diskstorage.hbase13HBaseKeyColumnValueStore.code
",falcon,falcon_com.thinkaurelius.titan.diskstorage.hbase.HBaseKeyColumnValueStore_R1.json,falcon_com.thinkaurelius.titan.diskstorage.hbase.HBaseKeyColumnValueStore_R2.json,falcon_com.thinkaurelius.titan.diskstorage.hbase.HBaseKeyColumnValueStore_R3.json,0,train
org.fenixedu.academic.domain.organizationalStructure.PedagogicalCouncilUnit,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.organizationalStructure1101PedagogicalCouncilUnit.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.organizationalStructure.PedagogicalCouncilUnit_R1.json,fenixedu-academic_org.fenixedu.academic.domain.organizationalStructure.PedagogicalCouncilUnit_R2.json,fenixedu-academic_org.fenixedu.academic.domain.organizationalStructure.PedagogicalCouncilUnit_R3.json,0,train
